Date,Open,High,Low,Close,Adj Close,Volume
2020-09-17,5.630000,5.790000,5.280000,5.430000,5.430000,4942700
2020-09-18,5.410000,5.650000,5.210000,5.340000,5.340000,5204800
2020-09-21,5.260000,5.280000,4.860000,5.000000,5.000000,5798700
2020-09-22,5.030000,5.550000,4.850000,5.370000,5.370000,11386800
2020-09-23,5.140000,5.200000,4.700000,4.700000,4.700000,10972000
2020-09-24,4.650000,5.020000,4.410000,4.750000,4.750000,5476400
2020-09-25,4.700000,4.890000,4.640000,4.790000,4.790000,4146600
2020-09-28,4.900000,5.020000,4.770000,4.820000,4.820000,5243800
2020-09-29,4.810000,4.970000,4.710000,4.830000,4.830000,4939200
2020-09-30,4.800000,5.200000,4.800000,4.850000,4.850000,4738900
2020-10-01,4.920000,4.990000,4.810000,4.920000,4.920000,2183400
2020-10-02,4.740000,4.930000,4.710000,4.820000,4.820000,4448500
2020-10-05,4.840000,5.550000,4.820000,5.400000,5.400000,10049100
2020-10-06,5.400000,5.420000,4.870000,4.900000,4.900000,7293400
2020-10-07,5.040000,5.420000,4.980000,5.200000,5.200000,6417100
2020-10-08,5.390000,6.370000,5.220000,6.150000,6.150000,22479400
2020-10-09,6.590000,6.710000,6.000000,6.040000,6.040000,21525100
2020-10-12,6.150000,6.570000,6.050000,6.300000,6.300000,14570300
2020-10-13,6.200000,6.230000,5.840000,5.930000,5.930000,7552000
2020-10-14,5.920000,6.040000,5.620000,5.980000,5.980000,6526700
2020-10-15,5.760000,5.830000,5.480000,5.570000,5.570000,6788300
2020-10-16,5.650000,5.720000,5.460000,5.560000,5.560000,4715400
2020-10-19,5.660000,6.500000,5.590000,6.480000,6.480000,18722700
2020-10-20,6.350000,6.520000,6.100000,6.260000,6.260000,10043200
2020-10-21,6.310000,6.960000,6.310000,6.450000,6.450000,12889000
2020-10-22,6.520000,6.930000,6.150000,6.830000,6.830000,10955700
2020-10-23,6.750000,7.120000,6.550000,6.730000,6.730000,7450100
2020-10-26,6.650000,6.730000,5.760000,5.860000,5.860000,11607000
2020-10-27,5.960000,6.030000,5.560000,5.590000,5.590000,5828300
2020-10-28,5.400000,5.770000,5.250000,5.650000,5.650000,6188300
2020-10-29,5.690000,6.030000,5.460000,5.970000,5.970000,6129500
2020-10-30,5.940000,5.950000,5.430000,5.710000,5.710000,7130000
2020-11-02,5.820000,6.740000,5.770000,6.660000,6.660000,18706400
2020-11-03,6.880000,7.000000,6.230000,6.620000,6.620000,16327500
2020-11-04,6.290000,6.350000,5.940000,6.000000,6.000000,14140900
2020-11-05,7.100000,7.950000,6.670000,7.820000,7.820000,45981800
2020-11-06,8.980000,12.140000,8.450000,9.630000,9.630000,116415300
2020-11-09,11.820000,12.150000,9.630000,10.100000,10.100000,51474900
2020-11-10,9.310000,9.330000,8.070000,8.330000,8.330000,24794800
2020-11-11,7.770000,8.600000,7.360000,8.040000,8.040000,27209000
2020-11-12,7.700000,8.180000,7.310000,7.400000,7.400000,16882000
2020-11-13,7.740000,7.800000,7.430000,7.650000,7.650000,15193300
2020-11-16,7.500000,7.670000,7.040000,7.320000,7.320000,14447200
2020-11-17,7.090000,7.610000,7.050000,7.210000,7.210000,13492200
2020-11-18,7.310000,7.540000,7.120000,7.130000,7.130000,11712500
2020-11-19,7.150000,7.180000,6.680000,6.730000,6.730000,15938000
2020-11-20,6.800000,7.480000,6.710000,7.360000,7.360000,16964200
2020-11-23,7.350000,7.350000,6.660000,6.680000,6.680000,37547300
2020-11-24,7.490000,8.180000,7.300000,7.830000,7.830000,51063000
2020-11-25,7.660000,7.710000,7.320000,7.470000,7.470000,16408700
2020-11-27,7.570000,8.580000,7.390000,8.500000,8.500000,30788600
2020-11-30,9.150000,9.590000,8.080000,9.040000,9.040000,51769900
