Date,Open,High,Low,Close,Adj Close,Volume
2021-03-04,3.960000,4.000000,3.750000,3.820000,3.820000,77661700
2021-03-05,3.870000,3.900000,3.770000,3.880000,3.880000,60969100
2021-03-08,3.860000,3.970000,3.830000,3.870000,3.870000,44731700
2021-03-09,3.960000,4.010000,3.950000,3.960000,3.960000,28745800
2021-03-10,4.040000,4.050000,3.920000,3.960000,3.960000,48054800
2021-03-11,4.080000,4.140000,4.050000,4.100000,4.100000,47804000
2021-03-12,4.090000,4.220000,4.080000,4.220000,4.220000,42936700
2021-03-15,4.290000,4.390000,4.260000,4.300000,4.300000,59527500
2021-03-16,4.320000,4.350000,4.190000,4.240000,4.240000,37064700
2021-03-17,4.190000,4.300000,4.160000,4.280000,4.280000,24682500
2021-03-18,4.040000,4.130000,3.910000,3.910000,3.910000,83759200
2021-03-19,3.940000,4.090000,3.930000,4.020000,4.020000,47529100
2021-03-22,4.070000,4.110000,4.040000,4.060000,4.060000,31188900
2021-03-23,4.060000,4.080000,3.980000,3.980000,3.980000,33771300
2021-03-24,3.980000,4.000000,3.920000,3.920000,3.920000,35003500
2021-03-25,3.920000,4.000000,3.900000,3.970000,3.970000,37997300
2021-03-26,4.020000,4.090000,3.970000,4.060000,4.060000,34522200
2021-03-29,4.040000,4.080000,4.000000,4.020000,4.020000,26233600
2021-03-30,3.990000,4.000000,3.910000,3.990000,3.990000,29751400
2021-03-31,3.970000,4.000000,3.960000,3.960000,3.960000,18639300
2021-04-01,4.000000,4.040000,3.970000,4.000000,4.000000,24315900
2021-04-05,4.010000,4.050000,4.000000,4.050000,4.050000,21294300
2021-04-06,4.020000,4.040000,3.990000,4.000000,4.000000,24788100
2021-04-07,4.030000,4.050000,4.000000,4.050000,4.050000,30073100
2021-04-08,4.080000,4.100000,4.020000,4.060000,4.060000,20646800
2021-04-09,4.080000,4.150000,4.070000,4.130000,4.130000,45389600
2021-04-12,4.110000,4.130000,4.070000,4.070000,4.070000,20166000
2021-04-13,4.080000,4.150000,4.060000,4.130000,4.130000,23394700
2021-04-14,4.130000,4.170000,4.110000,4.130000,4.130000,28670000
2021-04-15,4.120000,4.170000,4.100000,4.130000,4.130000,26112500
2021-04-16,4.150000,4.190000,4.130000,4.180000,4.180000,22913700
2021-04-19,4.170000,4.220000,4.150000,4.170000,4.170000,32936800
2021-04-20,4.130000,4.150000,4.110000,4.150000,4.150000,31939900
2021-04-21,4.140000,4.220000,4.130000,4.210000,4.210000,24943500
2021-04-22,4.200000,4.230000,4.160000,4.160000,4.160000,30173600
2021-04-23,4.160000,4.200000,4.120000,4.200000,4.200000,24054100
2021-04-26,4.210000,4.230000,4.170000,4.200000,4.200000,33928800
2021-04-27,4.200000,4.230000,4.170000,4.220000,4.220000,29219000
2021-04-28,4.260000,4.300000,4.190000,4.200000,4.200000,30467300
2021-04-29,4.860000,4.930000,4.550000,4.670000,4.670000,165782300
2021-04-30,4.760000,4.830000,4.630000,4.680000,4.680000,67006400
2021-05-03,4.760000,4.940000,4.720000,4.910000,4.910000,73060400
2021-05-04,4.800000,4.830000,4.610000,4.700000,4.700000,54431800
2021-05-05,4.790000,4.850000,4.760000,4.800000,4.800000,39932100
2021-05-06,4.800000,4.880000,4.790000,4.870000,4.870000,37305600
2021-05-07,5.020000,5.180000,4.980000,5.100000,5.100000,75594600
2021-05-10,5.140000,5.150000,4.960000,4.980000,4.980000,56138800
2021-05-11,4.850000,4.940000,4.820000,4.930000,4.930000,48344900
2021-05-12,4.850000,4.880000,4.690000,4.710000,4.710000,44321400
2021-05-13,4.760000,4.790000,4.660000,4.750000,4.750000,34768600
2021-05-14,4.840000,4.900000,4.790000,4.900000,4.900000,24306400
2021-05-17,4.880000,4.930000,4.860000,4.910000,4.910000,21961100
2021-05-18,4.990000,5.070000,4.950000,4.980000,4.980000,43302500
2021-05-19,4.900000,4.970000,4.890000,4.940000,4.940000,27387100
2021-05-20,4.950000,5.150000,4.940000,5.150000,5.150000,49555700
2021-05-21,5.150000,5.160000,5.040000,5.050000,5.050000,38946200
2021-05-24,5.040000,5.090000,5.000000,5.020000,5.020000,20700400
2021-05-25,5.040000,5.050000,4.950000,5.000000,5.000000,26384100
2021-05-26,4.930000,5.030000,4.920000,4.950000,4.950000,46709100
2021-05-27,4.960000,5.100000,4.960000,5.070000,5.070000,52034900
2021-05-28,5.200000,5.290000,5.140000,5.160000,5.160000,68837800
2021-06-01,5.210000,5.250000,5.150000,5.190000,5.190000,29907300
2021-06-02,5.250000,5.550000,5.240000,5.450000,5.450000,122532600
2021-06-03,5.600000,5.690000,5.410000,5.480000,5.480000,100445400
2021-06-04,5.500000,5.570000,5.450000,5.480000,5.480000,31582700
2021-06-07,5.480000,5.630000,5.450000,5.610000,5.610000,46400100
2021-06-08,5.570000,5.690000,5.540000,5.580000,5.580000,48799900
2021-06-09,5.550000,5.610000,5.470000,5.490000,5.490000,45972000
2021-06-10,5.440000,5.490000,5.390000,5.440000,5.440000,26553200
2021-06-11,5.480000,5.500000,5.390000,5.430000,5.430000,20367500
2021-06-14,5.470000,5.480000,5.420000,5.450000,5.450000,18049500
2021-06-15,5.430000,5.440000,5.280000,5.290000,5.290000,28954100
2021-06-16,5.250000,5.270000,5.160000,5.220000,5.220000,27315300
2021-06-17,5.150000,5.250000,5.120000,5.160000,5.160000,21979300
2021-06-18,5.120000,5.160000,5.070000,5.100000,5.100000,32587600
2021-06-21,5.120000,5.140000,5.090000,5.100000,5.100000,17269200
2021-06-22,5.140000,5.140000,5.080000,5.110000,5.110000,20408100
2021-06-23,5.110000,5.140000,5.050000,5.050000,5.050000,19223900
2021-06-24,5.170000,5.180000,5.110000,5.140000,5.140000,22525900
2021-06-25,5.300000,5.650000,5.300000,5.450000,5.450000,80335300
2021-06-28,5.450000,5.500000,5.390000,5.400000,5.400000,32338100
2021-06-29,5.400000,5.420000,5.320000,5.360000,5.360000,24817500
2021-06-30,5.340000,5.350000,5.290000,5.320000,5.320000,22820600
2021-07-01,5.390000,5.410000,5.330000,5.370000,5.370000,20298900
2021-07-02,5.370000,5.400000,5.320000,5.390000,5.390000,16496300
2021-07-06,5.480000,5.480000,5.330000,5.420000,5.420000,22637400
2021-07-07,5.460000,5.480000,5.360000,5.390000,5.390000,23180500
2021-07-08,5.320000,5.420000,5.280000,5.410000,5.410000,27998400
2021-07-09,5.460000,5.510000,5.450000,5.470000,5.470000,16987700
