Date,Open,High,Low,Close,Adj Close,Volume
2021-03-01,25.190001,25.900000,24.620001,24.809999,24.809999,85059900
2021-03-02,25.000000,25.590000,24.260000,24.480000,24.480000,73997000
2021-03-03,24.990000,25.167999,23.430000,23.590000,23.590000,79046200
2021-03-04,24.850000,25.559999,23.049999,24.730000,24.730000,161611200
2021-03-05,24.360001,24.680000,20.180000,23.950001,23.950001,173468600
2021-03-08,23.770000,24.580000,22.400000,22.520000,22.520000,94432800
2021-03-09,23.379999,24.740000,23.100000,24.260000,24.260000,99586500
2021-03-10,25.030001,26.240000,24.270000,24.750000,24.750000,103212800
2021-03-11,25.950001,26.840000,25.580000,26.730000,26.730000,84788700
2021-03-12,25.740000,26.920000,25.180000,26.920000,26.920000,58721900
2021-03-15,27.350000,27.469999,26.309999,26.790001,26.790001,56101500
2021-03-16,26.750000,27.100000,25.230000,25.610001,25.610001,73615100
2021-03-17,24.520000,25.730000,24.299999,25.209999,25.209999,77081700
2021-03-18,24.730000,25.180000,23.780001,23.980000,23.980000,57141400
2021-03-19,24.010000,24.570000,23.389999,24.320000,24.320000,57915900
2021-03-22,24.889999,24.920000,23.860001,24.219999,24.219999,46208100
2021-03-23,24.000000,24.105000,23.100000,23.260000,23.260000,50169700
2021-03-24,23.299999,23.485001,21.750000,21.879999,21.879999,69271900
2021-03-25,21.200001,22.799999,21.049999,22.580000,22.580000,74592600
2021-03-26,22.629999,23.049999,21.760000,22.580000,22.580000,57916400
2021-03-29,22.480000,22.500000,21.389999,21.730000,21.730000,57647400
2021-03-30,21.360001,22.090000,20.860001,22.040001,22.040001,52039700
2021-03-31,22.500000,23.850000,22.379999,23.290001,23.290001,61458500
2021-04-01,23.950001,23.950001,22.730000,23.070000,23.070000,51788800
2021-04-05,23.780001,24.450001,23.340000,23.440001,23.440001,65374300
2021-04-06,23.549999,23.610001,22.830000,23.270000,23.270000,41933500
2021-04-07,23.000000,23.549999,22.809999,22.900000,22.900000,32766200
2021-04-08,23.200001,23.600000,22.740000,23.410000,23.410000,35905500
2021-04-09,23.459999,24.350000,23.370001,24.040001,24.040001,54082700
2021-04-12,24.520000,24.549999,22.730000,23.340000,23.340000,68620800
2021-04-13,23.190001,25.659000,23.120001,25.420000,25.420000,83913500
2021-04-14,25.350000,26.200001,23.650000,23.700001,23.700001,108793800
2021-04-15,24.010000,24.059999,22.690001,23.150000,23.150000,58849300
2021-04-16,22.860001,23.260000,22.299999,22.469999,22.469999,46627700
2021-04-19,22.150000,22.330000,21.530001,21.940001,21.940001,45753900
2021-04-20,21.959999,22.549999,21.240000,21.780001,21.780001,47123100
2021-04-21,21.650000,22.639999,21.430000,22.629999,22.629999,42641400
2021-04-22,22.940001,23.510000,22.510000,22.860001,22.860001,51346400
2021-04-23,22.889999,23.549999,22.740000,23.410000,23.410000,32052800
2021-04-26,23.690001,24.260000,23.459999,24.110001,24.110001,33667600
2021-04-27,24.170000,24.260000,23.570000,23.879999,23.879999,27678300
2021-04-28,23.670000,24.170000,23.420000,23.850000,23.850000,22068100
2021-04-29,23.870001,24.139999,22.809999,23.370001,23.370001,36770100
2021-04-30,23.180000,23.549999,22.840000,23.040001,23.040001,24717300
2021-05-03,23.010000,23.080000,22.209999,22.299999,22.299999,33934400
2021-05-04,21.940001,22.200001,20.870001,21.639999,21.639999,63429600
2021-05-05,21.809999,21.940001,20.969999,21.150000,21.150000,39134700
2021-05-06,21.020000,21.020000,19.410000,20.090000,20.090000,92201100
2021-05-07,20.299999,20.750000,19.580000,19.750000,19.750000,63725500
2021-05-10,19.280001,19.299999,18.180000,18.469999,18.469999,104670500
2021-05-11,17.200001,20.299999,17.055000,20.209999,20.209999,203230500
2021-05-12,20.000000,20.000000,18.510000,18.889999,18.889999,128281500
2021-05-13,19.139999,19.469999,17.820000,18.370001,18.370001,87811600
2021-05-14,18.820000,20.200001,18.530001,20.080000,20.080000,79409500
2021-05-17,19.730000,20.490000,19.629999,20.459999,20.459999,50039600
2021-05-18,20.520000,21.620001,20.260000,21.240000,21.240000,59672400
