Date,Open,High,Low,Close,Adj Close,Volume
2021-03-04,67.169998,68.110001,60.259998,61.910000,61.910000,28215100
2021-03-05,62.060001,62.500000,54.349998,59.520000,59.520000,25860300
2021-03-08,60.849998,62.310001,59.599998,60.500000,60.500000,14860500
2021-03-09,64.000000,64.830002,61.950001,62.200001,62.200001,17112200
2021-03-10,64.529999,70.599998,63.790001,69.290001,69.290001,36251400
2021-03-11,69.519997,72.010002,68.230003,71.610001,71.610001,17064700
2021-03-12,69.434998,74.089996,69.080002,71.750000,71.750000,18728900
2021-03-15,68.970001,73.330002,67.099998,67.750000,67.750000,23326900
2021-03-16,70.040001,70.360001,66.011002,67.139999,67.139999,15197300
2021-03-17,65.750000,70.779999,65.190002,70.650002,70.650002,12790500
2021-03-18,69.300003,71.809998,67.099998,67.610001,67.610001,15131900
2021-03-19,68.042000,72.830002,67.919998,71.980003,71.980003,23723600
2021-03-22,73.190002,74.379997,69.650002,71.720001,71.720001,20582900
2021-03-23,71.589996,73.150002,69.089996,69.750000,69.750000,12610400
2021-03-24,70.070000,70.639999,66.223999,66.629997,66.629997,13423100
2021-03-25,63.775002,66.349998,62.520000,65.860001,65.860001,18336900
2021-03-26,66.029999,66.800003,60.770000,63.599998,63.599998,16265600
2021-03-29,63.750000,64.720001,58.099998,58.200001,58.200001,22224100
2021-03-30,59.205002,61.500000,57.900002,61.000000,61.000000,15084700
2021-03-31,61.860001,62.439999,60.632000,61.330002,61.330002,10469700
2021-04-01,62.000000,63.279999,61.340000,62.880001,62.880001,10294900
2021-04-05,64.019997,64.150002,62.273998,62.630001,62.630001,10105700
2021-04-06,62.220001,64.550003,62.105000,63.799999,63.799999,10550400
2021-04-07,64.349998,64.599998,61.830002,62.090000,62.090000,11754500
2021-04-08,62.299999,63.080002,60.410000,61.110001,61.110001,10833100
2021-04-09,60.880001,63.590000,60.810001,62.310001,62.310001,12413100
2021-04-12,61.355000,61.886002,57.139999,58.029999,58.029999,23952600
2021-04-13,58.230000,59.490002,56.820000,59.240002,59.240002,13399400
2021-04-14,59.900002,60.828999,58.799999,58.880001,58.880001,10299500
2021-04-15,59.665001,59.665001,56.759998,57.480000,57.480000,11994300
2021-04-16,59.514999,59.979000,57.830002,57.980000,57.980000,15202800
2021-04-19,57.020000,58.770000,55.639999,56.680000,56.680000,15947400
2021-04-20,56.000000,57.049999,53.759998,55.709999,55.709999,11987700
2021-04-21,55.490002,58.830002,54.889999,58.779999,58.779999,12019600
2021-04-22,59.270000,59.668999,56.509998,57.169998,57.169998,12904200
2021-04-23,57.250000,58.450001,57.240002,58.119999,58.119999,10252500
2021-04-26,58.150002,59.459000,57.560001,59.230000,59.230000,8011200
2021-04-27,60.840000,62.270000,58.880001,59.130001,59.130001,13370400
2021-04-28,58.720001,59.889999,58.250000,59.689999,59.689999,7501900
2021-04-29,59.820000,59.990002,56.220001,57.459999,57.459999,15592800
2021-04-30,56.790001,58.049999,56.110001,56.660000,56.660000,10668300
2021-05-03,57.830002,58.320000,56.529999,57.080002,57.080002,15797700
2021-05-04,56.270000,56.340000,53.103001,56.130001,56.130001,17944200
2021-05-05,56.047001,57.610001,55.834000,56.180000,56.180000,11503500
2021-05-06,55.689999,55.820000,50.250000,51.889999,51.889999,27353900
2021-05-07,53.450001,53.509998,48.160000,48.419998,48.419998,46018800
2021-05-10,47.560001,47.580002,44.459999,45.340000,45.340000,42216000
2021-05-11,42.660000,45.610001,42.220001,44.009998,44.009998,29470600
2021-05-12,43.799999,44.790001,41.436001,42.110001,42.110001,27985800
2021-05-13,42.990002,43.950001,39.930000,40.990002,40.990002,23688300
2021-05-14,41.529999,45.290001,41.439999,44.889999,44.889999,28429100
2021-05-17,43.720001,43.910000,42.551998,43.509998,43.509998,17570400
2021-05-18,43.794998,45.360001,43.549999,44.270000,44.270000,15122700
2021-05-19,42.332001,43.520000,41.810001,43.439999,43.439999,17567000
2021-05-20,43.655998,44.869999,43.380001,44.540001,44.540001,10758500
2021-05-21,45.145000,46.119999,44.410000,44.630001,44.630001,15176000
2021-05-24,44.834000,49.259998,44.340000,47.860001,47.860001,30740800
2021-05-25,49.169998,49.980000,47.279999,48.419998,48.419998,24980800
2021-05-26,48.650002,49.959999,48.369999,49.459999,49.459999,13963100
2021-05-27,49.180000,50.610001,48.520000,50.400002,50.400002,11468800
2021-05-28,50.509998,51.919998,49.777000,49.950001,49.950001,14662800
2021-06-01,50.200001,50.380001,48.619999,49.570000,49.570000,10616000
2021-06-02,48.779999,51.020000,48.313000,50.970001,50.970001,13385400
2021-06-03,49.810001,50.750000,49.220001,49.709999,49.709999,8251300
2021-06-04,49.919998,50.544998,49.779999,50.330002,50.330002,6462300
2021-06-07,50.410000,53.650002,50.320000,53.509998,53.509998,14583900
2021-06-08,54.000000,55.610001,52.959999,55.299999,55.299999,14881700
2021-06-09,55.689999,56.000000,53.660000,54.480000,54.480000,11349500
2021-06-10,54.220001,54.680000,52.779999,53.650002,53.650002,8555200
2021-06-11,53.709999,54.680000,53.020000,53.139999,53.139999,7674700
2021-06-14,53.080002,53.099998,50.410000,50.619999,50.619999,16388800
2021-06-15,44.949001,49.049999,44.650002,48.509998,48.509998,88027800
2021-06-16,48.860001,50.130001,47.490002,48.810001,48.810001,29916400
2021-06-17,48.054001,49.939999,48.029999,49.200001,49.200001,13294600
2021-06-18,48.950001,49.570000,47.432999,48.060001,48.060001,12194700
2021-06-21,47.849998,49.250000,47.020000,49.000000,49.000000,8770600
2021-06-22,48.939999,50.259998,48.470001,50.160000,50.160000,8543200
2021-06-23,50.560001,51.169998,50.070000,50.529999,50.529999,11443400
2021-06-24,51.216000,51.590000,50.259998,51.060001,51.060001,11042100
2021-06-25,51.183998,52.320000,50.919998,51.669998,51.669998,30374500
2021-06-28,51.709999,52.759998,50.889999,52.709999,52.709999,9044000
2021-06-29,52.900002,52.950001,51.459999,52.029999,52.029999,7729100
2021-06-30,51.950001,52.799999,51.299999,52.169998,52.169998,7633300
2021-07-01,52.270000,53.389999,51.029999,51.799999,51.799999,8484300
2021-07-02,51.919998,52.360001,50.570000,51.279999,51.279999,6020300
2021-07-06,51.150002,51.935001,50.770000,51.490002,51.490002,5945100
2021-07-07,51.330002,52.299999,48.610001,48.750000,48.750000,10149800
2021-07-08,46.360001,48.759998,46.220001,48.259998,48.259998,7353300
2021-07-09,48.299999,50.380001,47.450001,49.090000,49.090000,10050700
