Date,Open,High,Low,Close,Adj Close,Volume
2021-03-04,88.809998,89.750000,81.849998,84.330002,84.330002,31971100
2021-03-05,87.529999,89.320000,83.300003,88.930000,88.930000,30329100
2021-03-08,88.570000,89.720001,84.870003,85.050003,85.050003,22708300
2021-03-09,88.000000,90.180000,86.300003,89.300003,89.300003,22301400
2021-03-10,90.010002,90.010002,85.309998,85.410004,85.410004,23407800
2021-03-11,87.589996,90.220001,86.849998,89.309998,89.309998,20716500
2021-03-12,87.570000,88.529999,86.430000,87.769997,87.769997,21916400
2021-03-15,87.769997,88.910004,86.139999,88.849998,88.849998,16144400
2021-03-16,90.750000,94.680000,90.110001,91.430000,91.430000,28539000
2021-03-17,91.330002,95.489998,90.099998,94.760002,94.760002,24616700
2021-03-18,92.970001,93.480003,89.410004,89.820000,89.820000,27081000
2021-03-19,90.360001,92.680000,88.889999,90.510002,90.510002,24963400
2021-03-22,91.830002,92.419998,89.650002,91.279999,91.279999,19365800
2021-03-23,91.019997,91.269997,84.970001,85.400002,85.400002,32043800
2021-03-24,87.059998,87.150002,82.919998,83.000000,83.000000,24232800
2021-03-25,81.139999,84.430000,80.489998,84.089996,84.089996,23630200
2021-03-26,84.160004,88.139999,84.029999,87.989998,87.989998,23949100
2021-03-29,87.760002,88.250000,85.769997,86.589996,86.589996,21772800
2021-03-30,86.260002,87.220001,85.250000,86.540001,86.540001,13897000
2021-03-31,87.440002,89.080002,86.709999,88.209999,88.209999,25372300
2021-04-01,93.000000,94.379997,91.250000,92.410004,92.410004,39700600
2021-04-05,93.930000,94.669998,92.470001,93.750000,93.750000,19795100
2021-04-06,93.839996,96.099998,92.660004,93.489998,93.489998,22847000
2021-04-07,94.250000,95.070000,92.540001,93.959999,93.959999,17621500
2021-04-08,95.000000,96.389999,93.779999,95.290001,95.290001,17815600
2021-04-09,94.339996,95.379997,93.309998,95.300003,95.300003,14080200
2021-04-12,95.190002,96.959999,94.750000,95.589996,95.589996,18818300
2021-04-13,96.290001,96.820000,91.400002,92.150002,92.150002,27102100
2021-04-14,91.660004,92.529999,89.510002,90.669998,90.669998,19117400
2021-04-15,91.750000,91.959999,89.449997,90.269997,90.269997,16017000
2021-04-16,90.440002,91.330002,90.080002,90.660004,90.660004,12358700
2021-04-19,90.669998,90.680000,86.519997,88.410004,88.410004,21361600
2021-04-20,88.379997,88.949997,86.529999,87.480003,87.480003,17396900
2021-04-21,87.059998,89.559998,86.330002,89.489998,89.489998,14781300
2021-04-22,88.199997,88.360001,83.900002,84.709999,84.709999,34044100
2021-04-23,85.239998,86.459999,84.570000,86.029999,86.029999,18118600
2021-04-26,86.470001,88.300003,86.110001,87.839996,87.839996,14757700
2021-04-27,89.330002,90.190002,88.029999,89.459999,89.459999,17681000
2021-04-28,87.660004,87.760002,85.349998,86.029999,86.029999,19433500
2021-04-29,87.720001,88.089996,85.550003,88.059998,88.059998,16463300
2021-04-30,86.930000,88.480003,85.559998,86.070000,86.070000,14548100
2021-05-03,86.970001,87.010002,83.870003,85.019997,85.019997,16300400
2021-05-04,84.139999,85.440002,82.029999,84.410004,84.410004,17850500
2021-05-05,85.489998,85.949997,84.029999,85.150002,85.150002,13172100
2021-05-06,84.870003,85.120003,83.279999,84.800003,84.800003,13716900
2021-05-07,85.910004,86.320000,84.989998,85.980003,85.980003,12746100
2021-05-10,84.949997,85.000000,80.800003,80.849998,80.849998,24862900
2021-05-11,77.269997,80.760002,76.820000,80.680000,80.680000,23227800
2021-05-12,79.139999,79.970001,76.410004,76.800003,76.800003,23472600
2021-05-13,77.970001,78.860001,76.529999,77.190002,77.190002,20153800
2021-05-14,78.790001,80.150002,77.080002,79.699997,79.699997,18241100
2021-05-17,79.099998,80.419998,77.720001,80.389999,80.389999,15011500
2021-05-18,80.550003,80.919998,78.800003,78.879997,78.879997,20893800
2021-05-19,77.209999,80.269997,76.160004,79.930000,79.930000,27300000
2021-05-20,80.500000,81.489998,79.519997,81.129997,81.129997,17123000
2021-05-21,81.769997,81.989998,80.370003,80.720001,80.720001,13076900
2021-05-24,81.419998,83.620003,81.360001,82.900002,82.900002,15730400
2021-05-25,83.570000,83.709999,79.709999,81.230003,81.230003,26272100
2021-05-26,81.580002,82.440002,81.019997,82.239998,82.239998,12609800
2021-05-27,82.459999,84.750000,82.330002,83.930000,83.930000,22286500
2021-05-28,84.220001,84.730003,83.220001,84.139999,84.139999,11330300
2021-06-01,84.919998,85.760002,83.620003,84.150002,84.150002,11067200
2021-06-02,84.389999,84.820000,83.449997,84.339996,84.339996,10314200
2021-06-03,83.680000,84.070000,81.889999,82.029999,82.029999,14742100
2021-06-04,82.970001,84.370003,82.849998,83.760002,83.760002,12591100
2021-06-07,83.190002,84.230003,82.650002,84.040001,84.040001,9006400
2021-06-08,84.970001,84.980003,80.010002,80.529999,80.529999,29666500
2021-06-09,80.169998,80.559998,78.519997,78.660004,78.660004,21434900
2021-06-10,79.400002,80.839996,78.529999,79.279999,79.279999,22683300
2021-06-11,80.070000,80.760002,79.209999,79.339996,79.339996,12675700
2021-06-14,79.500000,80.940002,79.370003,80.489998,80.489998,14303000
2021-06-15,80.639999,82.910004,79.919998,82.180000,82.180000,22308600
2021-06-16,82.730003,83.110001,80.120003,80.489998,80.489998,18116400
2021-06-17,79.699997,81.440002,79.360001,80.639999,80.639999,16003900
2021-06-18,78.900002,79.279999,76.129997,76.949997,76.949997,39881500
2021-06-21,76.849998,77.290001,75.709999,77.070000,77.070000,19810100
2021-06-22,77.610001,78.279999,77.050003,77.660004,77.660004,16771800
2021-06-23,78.099998,79.870003,78.070000,79.019997,79.019997,16662200
2021-06-24,80.430000,80.900002,79.919998,80.580002,80.580002,15721000
2021-06-25,81.570000,82.839996,81.089996,82.029999,82.029999,19603800
2021-06-28,82.629997,83.599998,82.160004,83.379997,83.379997,18365500
2021-06-29,83.540001,83.839996,81.870003,82.930000,82.930000,18530800
2021-06-30,84.849998,85.400002,83.430000,84.980003,84.980003,40670800
2021-07-01,82.239998,82.250000,79.910004,80.110001,80.110001,53299000
2021-07-02,80.610001,80.889999,78.889999,80.330002,80.330002,22685500
2021-07-06,80.790001,81.540001,79.760002,81.080002,81.080002,21126500
2021-07-07,81.690002,81.809998,77.949997,78.220001,78.220001,23026900
2021-07-08,76.250000,77.879997,75.959999,77.110001,77.110001,23114500
2021-07-09,77.410004,78.949997,76.730003,78.739998,78.739998,15430600
