Date,Open,High,Low,Close,Adj Close,Volume
2020-09-16,47.580002,49.299999,47.580002,48.000000,29.986723,178400
2020-09-17,47.549999,48.360001,46.720001,47.270000,29.530676,220000
2020-09-18,48.480000,48.480000,46.580002,47.849998,29.893013,1113000
2020-09-21,48.099998,48.580002,44.139999,44.619999,27.875156,240300
2020-09-22,44.450001,45.840000,43.630001,44.020000,27.500324,234400
2020-09-23,43.820000,44.369999,42.180000,42.360001,26.463284,238700
2020-09-24,42.529999,44.689999,42.200001,44.090000,27.544054,219300
2020-09-25,43.630001,44.180000,43.099998,43.400002,27.112997,106600
2020-09-28,43.840000,44.660000,43.779999,44.220001,27.625269,159300
2020-09-29,44.099998,44.779999,43.830002,44.490002,27.793943,190300
2020-09-30,44.770000,45.099998,44.040001,44.439999,27.762707,262100
2020-10-01,44.810001,44.840000,43.220001,44.570000,27.843922,134300
2020-10-02,44.029999,44.970001,43.660000,44.419998,27.750212,152700
2020-10-05,44.720001,45.400002,44.560001,45.209999,28.243744,115500
2020-10-06,45.240002,46.180000,45.020000,45.070000,28.156284,196700
2020-10-07,45.220001,45.549999,44.160000,45.070000,28.156284,183400
2020-10-08,45.580002,46.070000,45.110001,45.930000,28.693546,110200
2020-10-09,46.419998,47.000000,46.040001,46.990002,29.355753,119700
2020-10-12,46.950001,47.560001,46.849998,47.470001,29.655621,109000
2020-10-13,47.299999,47.880001,46.439999,47.340000,29.574406,119600
2020-10-14,47.310001,47.310001,45.660000,45.689999,28.543612,65200
2020-10-15,45.439999,45.869999,44.580002,45.849998,28.643566,93100
2020-10-16,45.709999,46.540001,45.020000,45.610001,28.493635,95100
2020-10-19,45.970001,46.150002,44.520000,44.700001,27.925135,81300
2020-10-20,45.130001,45.150002,44.240002,44.590000,27.856415,59500
2020-10-21,44.779999,45.009998,43.790001,44.430000,27.756460,96700
2020-10-22,44.759998,45.060001,44.439999,44.680000,27.912642,114800
2020-10-23,44.840000,45.459999,44.459999,45.330002,28.318712,90700
2020-10-26,44.660000,45.509998,43.980000,44.750000,27.956371,80100
