Date,Open,High,Low,Close,Adj Close,Volume
2021-03-03,1.370000,1.410000,1.260000,1.300000,1.300000,179008400
2021-03-04,1.230000,1.290000,1.080000,1.160000,1.160000,278175800
2021-03-05,1.180000,1.180000,0.925000,1.135000,1.135000,320340100
2021-03-08,1.140000,1.220000,1.090000,1.180000,1.180000,204485600
2021-03-09,1.249000,1.450000,1.190000,1.390000,1.390000,313800800
2021-03-10,1.440000,1.470000,1.250000,1.310000,1.310000,291241700
2021-03-11,1.335000,1.420000,1.310000,1.420000,1.420000,253105600
2021-03-12,1.340000,1.460000,1.320000,1.420000,1.420000,244932400
2021-03-15,1.430000,1.650000,1.430000,1.620000,1.620000,512280100
2021-03-16,1.745000,1.750000,1.450000,1.510000,1.510000,472620800
2021-03-17,1.410000,1.590000,1.380000,1.540000,1.540000,270311400
2021-03-18,1.620000,1.680000,1.440000,1.460000,1.460000,419344400
2021-03-19,1.460000,1.530000,1.400000,1.490000,1.490000,208750600
2021-03-22,1.415000,1.460000,1.280000,1.300000,1.300000,327584400
2021-03-23,1.250000,1.290000,1.160000,1.210000,1.210000,265495800
2021-03-24,1.220000,1.270000,1.120000,1.125000,1.125000,217869900
2021-03-25,1.070000,1.220000,1.060000,1.220000,1.220000,267126900
2021-03-26,1.230000,1.240000,1.100000,1.130000,1.130000,213655900
2021-03-29,1.160000,1.200000,1.100000,1.120000,1.120000,140076900
2021-03-30,1.110000,1.160000,1.070000,1.140000,1.140000,115712600
2021-03-31,1.180000,1.210000,1.120000,1.130000,1.130000,198918700
2021-04-01,1.160000,1.170000,1.100000,1.100000,1.100000,116522000
2021-04-05,1.120000,1.120000,1.060000,1.070000,1.070000,124890900
2021-04-06,1.055000,1.060000,1.010000,1.020000,1.020000,160938400
2021-04-07,1.025000,1.030000,0.980000,1.000000,1.000000,141973900
2021-04-08,0.996000,1.020000,0.912000,1.010000,1.010000,180824900
2021-04-09,1.005000,1.090000,1.000000,1.000000,1.000000,139399300
2021-04-12,0.983000,0.990000,0.930000,0.930000,0.930000,157244700
2021-04-13,0.912000,0.986000,0.882000,0.980000,0.980000,169554400
2021-04-14,0.961000,0.964000,0.900000,0.900000,0.900000,127298100
2021-04-15,0.908000,0.944000,0.836000,0.852000,0.852000,178827800
2021-04-16,0.823000,0.854000,0.760000,0.847000,0.847000,212907300
2021-04-19,0.820000,0.985000,0.816000,0.940000,0.940000,295327200
2021-04-20,1.030000,1.030000,0.833000,0.842000,0.842000,343275000
2021-04-21,0.837000,0.897000,0.802000,0.869000,0.869000,199513700
2021-04-22,0.872000,0.895000,0.830000,0.834000,0.834000,212952200
2021-04-23,0.850000,0.870000,0.835000,0.835000,0.835000,176625700
2021-04-26,0.859000,0.900000,0.846000,0.871000,0.871000,244905700
2021-04-27,0.892000,0.950000,0.880000,0.895000,0.895000,254441300
2021-04-28,0.901000,0.950000,0.899000,0.940000,0.940000,307576600
2021-04-29,0.941000,0.979000,0.863000,0.898000,0.898000,230842500
2021-04-30,0.886000,0.910000,0.861000,0.864000,0.864000,154793600
2021-05-03,0.876000,0.883000,0.820000,0.828000,0.828000,203586200
2021-05-04,0.822000,0.848000,0.773000,0.790000,0.790000,186613400
2021-05-05,0.826000,0.827000,0.773000,0.780000,0.780000,168784200
2021-05-06,0.763000,0.770000,0.700000,0.713000,0.713000,208738800
2021-05-07,0.739000,0.790000,0.721000,0.766000,0.766000,244781500
2021-05-10,0.773000,0.798000,0.730000,0.732000,0.732000,143665800
2021-05-11,0.700000,0.768000,0.693000,0.740000,0.740000,199665000
2021-05-12,0.783000,0.809000,0.702000,0.703000,0.703000,195802100
2021-05-13,0.736000,0.745000,0.650000,0.690000,0.690000,224885400
2021-05-14,0.701000,0.719000,0.685000,0.707000,0.707000,189025100
2021-05-17,0.701000,0.760000,0.694000,0.755000,0.755000,183934100
2021-05-18,0.761000,0.794000,0.760000,0.790000,0.790000,165308800
2021-05-19,0.744000,0.758000,0.720000,0.728000,0.728000,150498700
2021-05-20,0.735000,0.775000,0.726000,0.774000,0.774000,178556900
2021-05-21,0.787000,0.789000,0.750000,0.755000,0.755000,195006800
2021-05-24,0.754000,0.755000,0.715000,0.718000,0.718000,133253300
2021-05-25,0.726000,0.761000,0.725000,0.758000,0.758000,204065600
2021-05-26,0.765000,0.859000,0.742000,0.857000,0.857000,450701300
2021-05-27,0.910000,0.940000,0.823000,0.845000,0.845000,419730100
2021-05-28,0.865000,1.040000,0.860000,0.970000,0.970000,622615300
2021-06-01,1.030000,1.080000,0.980000,1.000000,1.000000,302576400
2021-06-02,1.020000,1.150000,1.020000,1.130000,1.130000,404502600
2021-06-03,1.375000,1.490000,1.230000,1.290000,1.290000,893646700
2021-06-04,1.330000,1.380000,1.090000,1.090000,1.090000,375466400
2021-06-07,1.150000,1.220000,1.130000,1.160000,1.160000,259028200
2021-06-08,1.220000,1.220000,1.110000,1.160000,1.160000,178514400
2021-06-09,1.170000,1.250000,1.110000,1.140000,1.140000,272385300
2021-06-10,1.140000,1.150000,1.030000,1.030000,1.030000,188437800
2021-06-11,1.060000,1.080000,1.040000,1.050000,1.050000,81500200
2021-06-14,1.060000,1.120000,1.050000,1.060000,1.060000,91621400
2021-06-15,1.060000,1.060000,1.000000,1.000000,1.000000,93169700
2021-06-16,0.989000,0.998000,0.926000,0.990000,0.990000,162260700
2021-06-17,0.969000,0.985000,0.952000,0.960000,0.960000,92439700
